ERR1912976.2162431__1.2162431	329854__A0A3E4KPG4__DXD27_21195
ERR1912976.2162432__1.2162432	33038__A0A2N5NNJ7__CDL26_12635
ERR1912976.2162449__1.2162449	33038__A0A2N5P3M1__DXD36_15590
ERR1912976.2162528__1.2162528	39492__D4JVG7__ERS852540_00946
ERR1912976.2162535__1.2162535	2108523__A0A2P2F5G5__LAWASA_1244
ERR1912976.2162570__1.2162570	33038__F7JTR7__CDL22_03005
ERR1912976.2162922__1.2162922	28116__A7LS02__DXF98_24100
ERR1912976.2163221__1.2163221	329854__R7E3J6__BACINT_00489
ERR1912976.2163257__1.2163257	29361__B6FSG5__CLONEX_03090
ERR1912976.2163911__1.2163911	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.2164164__1.2164164	28052__R7NDD4__ywtF
ERR1912976.2164360__1.2164360	487174__K0X250__DDY40_03675
ERR1912976.2164552__1.2164552	649756__B0P4T3__ERS852520_01352
ERR1912976.2164729__1.2164729	33038__A0A3E4VAW9__CDL19_05110
ERR1912976.2165056__1.2165056	1547__H1APY8__DXB93_07130
ERR1912976.2165297__1.2165297	501571__R8W9E0__SAMN02745978_02273
ERR1912976.2165384__1.2165384	165179__D1PES9__DXB80_11585
ERR1912976.2165472__1.2165472	1263000__R5EV67__BN466_01611
ERR1912976.2165770__1.2165770	246787__A0A3D6AZF8__BACCELL_02529
ERR1912976.2165817__1.2165817	165179__A0A3E5EB26__CFT61_02800
ERR1912976.2165892__1.2165892	39485__C4Z1Y9__EUBELI_00143
ERR1912976.2165937__1.2165937	821__A0A3E4WAR6__DXD64_10735
ERR1912976.2165947__1.2165947	1262743__R5C054__BN727_01980
ERR1912976.2166233__1.2166233	33038__A0A2N5PPG0__CDL25_06295
ERR1912976.2166311__1.2166311	28117__B0N007__BHV66_10275
ERR1912976.2166541__1.2166541	329854__R5MKT2__DXD57_07820
ERR1912976.2166542__1.2166542	1318__I1ZJB7__HMPREF8577_1638
ERR1912976.2166530__1.2166530	165179__A0A3E5AER8__DXB80_07075
ERR1912976.2166636__1.2166636	552398__F4XCR9__HMPREF0866_01636
ERR1912976.2166881__1.2166881	487174__K0XER9__DDY40_08885
ERR1912976.2166963__1.2166963	39485__A0A174Z8V5__fliU_2
ERR1912976.2166969__1.2166969	821__I9R3W6__DXC16_12455
ERR1912976.2167048__1.2167048	371601__W6P631__B5E50_14625
ERR1912976.2167141__1.2167141	2173__A0A1D2WVF8__Msm_1030
ERR1912976.2167187__1.2167187	239935__A0A2N8I3G2__CXT89_00720
ERR1912976.2167509__1.2167509	28116__A0A139L6N6__HMPREF2532_02529
ERR1912976.2167510__1.2167510	28052__A0A174I4I1__ERS852499_00646
ERR1912976.2167579__1.2167579	649756__D4MVE0__HMPREF0369_02014
ERR1912976.2167633__1.2167633	154046__A0A3E4TWV3__DXC39_25685
ERR1912976.2167647__1.2167647	821__I9R3W6__DXC16_12455
ERR1912976.2168125__1.2168125	360807__A0A173T4V2__ROSEINA2194_02477
ERR1912976.2168304__1.2168304	28052__R7NCN8__ERS852499_00866
ERR1912976.2168392__1.2168392	33038__A0A2N5PU17__C5Y99_11950
ERR1912976.2168360__1.2168360	821__A0A396F598__CUU_3259
ERR1912976.2168475__1.2168475	1911679__A0A3D2WT16__VCHSUH03_09385
ERR1912976.2168523__1.2168523	28117__B0MWP2__ALIPUT_01468
ERR1912976.2168567__1.2168567	39485__C4Z6V1__ERS852492_02640
ERR1912976.2168644__1.2168644	384639__GCA_003096855.1_00632
ERR1912976.2168710__1.2168710	165179__A0A3E5E189__PREVCOP_06699
ERR1912976.2168797__1.2168797	33039__A0A173VTT4__frdB_1
ERR1912976.2168822__1.2168822	28117__B0MTH2__ALIPUT_00061
ERR1912976.2168950__1.2168950	39485__C4Z208__ywiB
ERR1912976.2169028__1.2169028	820__A0A374MMF0__HMPREF1073_03811
ERR1912976.2169041__1.2169041	1603888__A0A133SJQ2__HMPREF3201_00575
ERR1912976.2168918__1.2168918	446660__GCA_003428235.1_01374
ERR1912976.2169655__1.2169655	329854__R5M2X4__DXD57_07795
ERR1912976.2169773__1.2169773	821__A0A3E4KIM1__M097_3660
ERR1912976.2169760__1.2169760	853__A0A173T0Y8__CGS54_07215
ERR1912976.2169918__1.2169918	853__A0A174BA00__DW905_01145
ERR1912976.2169922__1.2169922	360807__A0A174F8N1__ERS852444_00648
ERR1912976.2170101__1.2170101	1297617__A0A0S2W146__IB211_00701
ERR1912976.2170365__1.2170365	39492__D4JRL2__ERS852540_01608
ERR1912976.2170443__1.2170443	301301__A0A395V944__ERS852391_00514
ERR1912976.2170456__1.2170456	821__I9R3W6__DXC16_12455
ERR1912976.2170520__1.2170520	329854__R7E6E5__DXK01_14405
ERR1912976.2170583__1.2170583	33038__A0A2N5NRJ3__CDL20_13245
ERR1912976.2170758__1.2170758	301302__A0A173RYX5__ERS852420_00973
ERR1912976.2171125__1.2171125	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.2171130__1.2171130	1262988__R7N598__BN816_01951
ERR1912976.2171168__1.2171168	357276__B6VXX7__HMPREF1063_02683
ERR1912976.2171214__1.2171214	39485__C4Z6K2__ERS852490_00407
ERR1912976.2171558__1.2171558	39485__C4Z058__ERS852492_00130
ERR1912976.2171616__1.2171616	165179__A0A3E4SDC8__PREVCOP_05706
ERR1912976.2171927__1.2171927	487174__K0XRP0__DDY40_09260
ERR1912976.2171928__1.2171928	649756__B0NWS2__CL2_06980
ERR1912976.2172198__1.2172198	487174__K0XES7__HMPREF9448_00566
ERR1912976.2172271__1.2172271	328814__GCA_004558275.1_00293
ERR1912976.2172272__1.2172272	239935__R6JD78__CXU05_09250
ERR1912976.2172242__1.2172242	387090__S0F8B2__BACCOPRO_02129
ERR1912976.2172539__1.2172539	329854__R5LXT8__DXD57_15625
ERR1912976.2172549__1.2172549	33038__A0A2N5NWR8__CDL18_14140
ERR1912976.2172894__1.2172894	821__A0A174MBW9__SAMN04487923_10272
ERR1912976.2172990__1.2172990	165179__A0A3E5AAM8__DXB80_10240
ERR1912976.2173021__1.2173021	1262921__R5LTL7__BN473_02537
ERR1912976.2173048__1.2173048	1262945__R6YM76__BN600_01248
ERR1912976.2173089__1.2173089	821__A0A0P0M2J4__DXD46_10295
ERR1912976.2173109__1.2173109	821__A0A0P0M2J4__DXD46_10295
ERR1912976.2173164__1.2173164	214856__I3YMC8__ERS852447_02666
ERR1912976.2173214__1.2173214	39491__A0A395V0H3__ERS852417_01192
ERR1912976.2173218__1.2173218	39485__C4Z028__ERS852492_00100
ERR1912976.2173252__1.2173252	39488__A0A173REY4__ecfT_1
ERR1912976.2173461__1.2173461	2293125__A0A374BRU5__DW917_14365
ERR1912976.2173462__1.2173462	150055__A0A2X4FF79__NCTC8738_02048
ERR1912976.2173570__1.2173570	33038__A0A2N5P318__HMPREF1201_01171
ERR1912976.2173641__1.2173641	33038__A0A2N5NYI5__C5Y99_09140
ERR1912976.2173754__1.2173754	28116__F7L4X5__M089_2857
ERR1912976.2173820__1.2173820	487174__K0WV13__DIT83_10890
ERR1912976.2173930__1.2173930	820__A0A173W419__DXC68_17760
ERR1912976.2173960__1.2173960	28118__F9Z3G8__B5F99_01835
ERR1912976.2174123__1.2174123	1150298__A0A174S4G4__dacB_1
ERR1912976.2174383__1.2174383	165179__A0A3E5EDV6__DXC61_03365
ERR1912976.2174598__1.2174598	487174__K0WV19__HMPREF9448_01820
ERR1912976.2174641__1.2174641	292800__G9YW24__A4U99_01365
ERR1912976.2174652__1.2174652	1160721__A0A1C6DCM8__RBI_I01997
ERR1912976.2174697__1.2174697	102684__A0A380KL19__Sinf_0535
ERR1912976.2174824__1.2174824	1262921__R5M7E3__BN473_01889
ERR1912976.2174899__1.2174899	1297617__A0A0S2VZV7__IB211_00225
ERR1912976.2174947__1.2174947	28052__R7NB47__msbA_2
ERR1912976.2175101__1.2175101	77095__D8DTW0__SAMN05444375_11339
ERR1912976.2175621__1.2175621	39485__A0A174YMD0__EUBELI_01093
ERR1912976.2175644__1.2175644	39485__C4Z6J9__ERS852492_02049
ERR1912976.2175680__1.2175680	301301__A0A395V9A0__RHOM_08800
ERR1912976.2175750__1.2175750	214856__A0A174ZB00__ERS852559_00631
ERR1912976.2176036__1.2176036	821__A0A173XDD3__DXB82_17180
ERR1912976.2176155__1.2176155	360807__C0FP30__ROSEINA2194_00482
ERR1912976.2176382__1.2176382	552398__F4XCR9__HMPREF0866_01636
ERR1912976.2176464__1.2176464	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.2176473__1.2176473	33038__F7JT04__CDL21_01120
ERR1912976.2176502__1.2176502	292800__A0A174WD85__A4U99_09350
ERR1912976.2177074__1.2177074	28117__B0MWC6__BHV66_00965
ERR1912976.2177242__1.2177242	544644__GCA_001915615.1_00463
ERR1912976.2177399__1.2177399	28116__A0A1Y4PWN5__M088_3731
ERR1912976.2177484__1.2177484	649756__L1Q987__ERS852520_02359
ERR1912976.2177601__1.2177601	821__A0A3E4HP25__SAMN04487923_102450
ERR1912976.2177701__1.2177701	821__A0A174NSU0__BVU_3144
ERR1912976.2177772__1.2177772	28116__I8Y7V6__HMPREF1017_02728
ERR1912976.2177804__1.2177804	871324__A0A1M6AB95__SAMN05444350_101158
ERR1912976.2177955__1.2177955	2173__A0A1D2WXI2__METSMIF1_02140
ERR1912976.2178306__1.2178306	1262824__R6SVG8__BN719_00661
ERR1912976.2178323__1.2178323	2047__D8UTZ4__NCTC10917_00095
ERR1912976.2178351__1.2178351	39485__A0A174YQX9__ERS852490_00864
ERR1912976.2178513__1.2178513	562__P0A9K7__AUQ29_19530
ERR1912976.2178515__1.2178515	706562__GCA_900112995.1_02104
ERR1912976.2178739__1.2178739	1160721__W0U560__RBI_I01229
ERR1912976.2178861__1.2178861	487174__K0X3E9__DDY40_04905
ERR1912976.2178949__1.2178949	28052__A0A174MGP2__lyc_2
ERR1912976.2178916__1.2178916	39485__A0A174YVS4__EUBELI_00620
ERR1912976.2179210__1.2179210	2292352__A0A374UL63__DXC23_08410
ERR1912976.2179175__1.2179175	39485__A0A174Z2N7__EUBELI_02062
ERR1912976.2179271__1.2179271	328814__GCA_004558275.1_02280
ERR1912976.2179316__1.2179316	165179__A0A174SA26__PREVCOP_05758
ERR1912976.2179377__1.2179377	1318__A0A0F3H2X1__hk11
ERR1912976.2179971__1.2179971	33038__A0A2N5NXH5__CDL27_14300
ERR1912976.2180181__1.2180181	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.2180284__1.2180284	165179__A0A229I4J4__proA
ERR1912976.2180289__1.2180289	329854__B3CDQ4__BACINT_02322
ERR1912976.2180503__1.2180503	1660__A7BDN8__ACTODO_01783
ERR1912976.2180713__1.2180713	821__A0A174K302__CUU_3129
ERR1912976.2180694__1.2180694	2292352__A0A374UKZ5__DXC23_11285
ERR1912976.2180751__1.2180751	239935__A0A2N8ITG2__Amuc_0335
ERR1912976.2181165__1.2181165	329854__R5LW55__DXD57_21020
ERR1912976.2181136__1.2181136	360807__C0FPV8__RIL183_29891
ERR1912976.2181235__1.2181235	649756__A0A173TWP5__DCR88_07775
ERR1912976.2181343__1.2181343	329854__R5M3H0__DXD57_06945
ERR1912976.2181510__1.2181510	33038__A0A2N5PSD8__CDL23_06920
ERR1912976.2181716__1.2181716	28052__A0A174MLS2__ERS852451_02445
ERR1912976.2181719__1.2181719	40519__U2MCQ8__RUMCAL_00556
ERR1912976.2181722__1.2181722	102684__A0A135YVK2__AU079_05665
ERR1912976.2181731__1.2181731	1776045__A0A0U5J7K7__BN3456_00132
ERR1912976.2181864__1.2181864	239935__R6J9N8__CXT96_07990
ERR1912976.2181973__1.2181973	817__A0A1C0WL28__M105_1851
ERR1912976.2182321__1.2182321	818__A0A174RX04__BJP75_008800
ERR1912976.2182341__1.2182341	821__A0A174NM17__lacZ_6
ERR1912976.2182405__1.2182405	329854__A0A3E4IFR4__DXD27_22685
ERR1912976.2182446__1.2182446	39485__A0A174YSS6__trxB_2
ERR1912976.2182521__1.2182521	33038__F7JT04__CDL21_01120
ERR1912976.2182522__1.2182522	1262988__R7N6Z9__BN816_02572
ERR1912976.2182618__1.2182618	360807__A0A0M6WYQ7__RIL183_31481
ERR1912976.2182653__1.2182653	40519__U2MCQ8__RUMCAL_00556
ERR1912976.2182656__1.2182656	28118__F9ZCN9__DHW44_07820
ERR1912976.2182721__1.2182721	360807__A0A0M6WYQ7__RIL183_31481
ERR1912976.2182764__1.2182764	328814__GCA_004558275.1_00043
ERR1912976.2182900__1.2182900	329854__R5MBG5__BACINT_03087
ERR1912976.2183122__1.2183122	40518__R5DU28__DXD86_07960
ERR1912976.2183218__1.2183218	33038__A0A2N5PPZ0__CDL27_15150
ERR1912976.2183372__1.2183372	821__A0A174NM17__lacZ_6
ERR1912976.2183744__1.2183744	328814__GCA_004558275.1_00035
ERR1912976.2183764__1.2183764	564886__GeneID:6973115
ERR1912976.2183782__1.2183782	1897011__A0A1Q6RDJ0__BHW41_05420
ERR1912976.2183866__1.2183866	2292352__A0A374UIX0__DXC23_12260
ERR1912976.2183970__1.2183970	39491__A0A395ZF49__DXB69_05290
ERR1912976.2183989__1.2183989	28052__A0A174M0I3__ERS852451_02171
ERR1912976.2183995__1.2183995	33038__A7B691__RUMGNA_03104
ERR1912976.2184091__1.2184091	820__A0A173YYG4__evgS_3
ERR1912976.2184110__1.2184110	360807__A0A1Q6TCY9__ERS852444_01883
ERR1912976.2184236__1.2184236	39485__A0A174ZA72__glgB_1
ERR1912976.2184240__1.2184240	745368__A0A1T4XHM8__SAMN02745178_01848
ERR1912976.2184312__1.2184312	291645__I8XPK0__HMPREF1068_01554
ERR1912976.2184366__1.2184366	1262743__R5C054__BN727_01980
ERR1912976.2184417__1.2184417	384638__B7AT21__BACPEC_01289
ERR1912976.2184575__1.2184575	821__A0A0P0LFP6__C5Z04_13890
ERR1912976.2185009__1.2185009	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.2185061__1.2185061	301302__R5UMB9__M72_25011
ERR1912976.2185183__1.2185183	46503__R6X0L4__DXB61_05325
ERR1912976.2185198__1.2185198	29361__B6FRT6__CLONEX_02860
ERR1912976.2185203__1.2185203	1150298__A0A174NLT0__araC_6
ERR1912976.2185204__1.2185204	292800__A0A174WGI6__uxuA
ERR1912976.2185563__1.2185563	39491__A0A395UYM9__DXC13_07980
ERR1912976.2185737__1.2185737	626933__H1DGX0__HMPREF9449_01506
ERR1912976.2185890__1.2185890	821__I9R3W6__DXC16_12455
ERR1912976.2185963__1.2185963	33038__A0A2N5P082__CDL24_08780
ERR1912976.2186028__1.2186028	28052__A0A174MLS2__ERS852451_02445
ERR1912976.2186168__1.2186168	33038__A0A396G729__RUMGNA_01796
ERR1912976.2186594__1.2186594	239935__A0A2N8J2P6__ADH72_06730
ERR1912976.2186948__1.2186948	329854__A0A3D6AT76__DXD57_12190
ERR1912976.2186951__1.2186951	357276__A0A076ITH2__BSEG_03273
ERR1912976.2186966__1.2186966	360807__C0FRV5__ROSEINA2194_01466
ERR1912976.2187064__1.2187064	357276__A0A076INK2__BSEG_04225
ERR1912976.2187175__1.2187175	487174__K0XRP0__DDY40_09260
ERR1912976.2187179__1.2187179	301302__R5UU15__ERS852420_02998
ERR1912976.2187473__1.2187473	28052__A0A174MLS2__ERS852451_02445
ERR1912976.2187524__1.2187524	28052__A0A174MLS2__ERS852451_02445
ERR1912976.2187559__1.2187559	853__A0A2A7B9I6__DW855_13690
ERR1912976.2187665__1.2187665	28052__A0A174MLS2__ERS852451_02445
ERR1912976.2187666__1.2187666	33038__A0A2N5NRF9__tetC
ERR1912976.2187677__1.2187677	820__A0A174QLF0__SAMN05444418_109151
ERR1912976.2187772__1.2187772	821__A0A174WBC9__ERS852556_03145
ERR1912976.2188074__1.2188074	33038__A0A2N5PW99__DXD36_03540
ERR1912976.2188275__1.2188275	39491__A0A174G6M3__DXD13_14470
ERR1912976.2188445__1.2188445	649756__B0P1V9__CL2_10750
ERR1912976.2188451__1.2188451	329854__R5M7M9__DXD27_11505
ERR1912976.2188749__1.2188749	1550024__A0A0D8J0K7__TQ39_06245
ERR1912976.2189067__1.2189067	821__A0A395VLM8__BvMPK_3650
ERR1912976.2189306__1.2189306	165179__D1PGU8__PREVCOP_06463
ERR1912976.2189328__1.2189328	39492__D4JSG7__EUBSIR_01006
ERR1912976.2189475__1.2189475	360807__A0A174EVF2__RIL183_27331
ERR1912976.2189515__1.2189515	821__A0A174NM17__lacZ_6
ERR1912976.2189551__1.2189551	562__P0ABR8__antA
ERR1912976.2189587__1.2189587	384639__GCA_003096855.1_01625
ERR1912976.2189965__1.2189965	242750__D1PVG9__HMPREF0645_0954
ERR1912976.2190128__1.2190128	301302__R5UPN9__M72_25701
ERR1912976.2190222__1.2190222	39485__A0A174ZPH7__ERS852490_01992
ERR1912976.2190269__1.2190269	28116__A0A078Q626__HMPREF1070_02735
ERR1912976.2190283__1.2190283	39485__C4Z0F4__ERS852490_00945
ERR1912976.2190315__1.2190315	1262873__R6W962__BN605_01040
ERR1912976.2190326__1.2190326	33038__A0A2N5PPH4__DXD36_06695
ERR1912976.2190327__1.2190327	487174__K0WV13__DIT83_10890
ERR1912976.2190397__1.2190397	39485__A0A174ZPH7__ERS852490_01992
ERR1912976.2190527__1.2190527	853__A0A174C5M1__CGS58_04460
ERR1912976.2190528__1.2190528	239935__A0A139TPD4__CXT86_06450
ERR1912976.2190609__1.2190609	33038__F7JZ41__CCY17_00135
ERR1912976.2190801__1.2190801	28052__A0A174MKL0__ERS852451_02503
ERR1912976.2190847__1.2190847	1263000__R5EXT3__BN466_02213
ERR1912976.2190875__1.2190875	33038__A7B614__CDL24_02540
ERR1912976.2190892__1.2190892	649756__B0P3X0__DCR88_11535
ERR1912976.2190963__1.2190963	239935__R6JCH3__CXT95_08205
ERR1912976.2191155__1.2191155	2108523__A0A2P2F8B2__LAWASA_2271
ERR1912976.2191204__1.2191204	329854__R5M2W2__DXD57_07845
ERR1912976.2191364__1.2191364	1897011__A0A1Q6RH29__BHW41_01570
ERR1912976.2191420__1.2191420	821__A0A0P0M2J4__DXD46_10295
ERR1912976.2191449__1.2191449	214856__A0A174FWM7__ERS852559_00590
ERR1912976.2191588__1.2191588	357276__I9QBT7__BSEG_03340
ERR1912976.2191636__1.2191636	821__I9R3W6__DXC16_12455
ERR1912976.2191784__1.2191784	329854__A0A3E4IQD7__BACINT_01717
ERR1912976.2191826__1.2191826	821__A0A396F9T7__M097_3427
ERR1912976.2191849__1.2191849	39485__A0A174ZQT9__EUBELI_20278
ERR1912976.2191905__1.2191905	301301__A0A395V8E1__RHOM_11160
ERR1912976.2191945__1.2191945	165179__A0A3E5EAM5__DXC61_07785
ERR1912976.2192140__1.2192140	649756__R5Z1V8__HMPREF0369_01554
ERR1912976.2192217__1.2192217	1262986__R6AQW4__BN492_00061
ERR1912976.2192250__1.2192250	1160721__W0U4D5__RBI_I01230
ERR1912976.2192365__1.2192365	39485__A0A174ZA72__glgB_1
ERR1912976.2192483__1.2192483	33038__A0A2N5NGH4__CCY17_10680
ERR1912976.2192608__1.2192608	28052__R7N6Q7__rafA
ERR1912976.2192695__1.2192695	360807__A0A173ZAC7__ROSEINA2194_01522
ERR1912976.2192733__1.2192733	328814__GCA_004558275.1_00079
ERR1912976.2192922__1.2192922	2173__A0A1D2WSN7__Msm_1465
ERR1912976.2192947__1.2192947	246787__A0A3D6AQP8__AA416_04153
ERR1912976.2193092__1.2193092	28116__I9AKR7__DXA80_22960
ERR1912976.2193145__1.2193145	501571__R8W467__B5F15_01165
ERR1912976.2193176__1.2193176	544644__GCA_001915615.1_01749
ERR1912976.2193188__1.2193188	28052__R5HJU0__ERS852451_00148
ERR1912976.2193350__1.2193350	33038__A7AYC4__CDL21_13075
ERR1912976.2193351__1.2193351	28116__A0A1Y4V8A3__HMPREF1069_03044
ERR1912976.2193384__1.2193384	329854__R5LW55__DXD57_21020
ERR1912976.2193476__1.2193476	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.2193495__1.2193495	487174__K0X789__DIT83_10440
ERR1912976.2193499__1.2193499	28117__B0MZ50__ALIPUT_02424
ERR1912976.2193661__1.2193661	487174__K0XG81__HMPREF9448_02274
ERR1912976.2193741__1.2193741	821__A0A396F598__CUU_3259
ERR1912976.2193751__1.2193751	301302__A0A173S3L8__vpr
ERR1912976.2193888__1.2193888	821__A0A173XDD3__DXB82_17180
ERR1912976.2193882__1.2193882	329854__R5M3H0__DXD57_06945
ERR1912976.2194133__1.2194133	28116__F7L4X5__M089_2857
ERR1912976.2194337__1.2194337	29361__B6FTH3__CLONEX_03450
ERR1912976.2194425__1.2194425	328814__GCA_004558275.1_00035
ERR1912976.2194427__1.2194427	33038__A0A2N5NWR8__CDL18_14140
ERR1912976.2194870__1.2194870	360807__A0A1Q6T5F3__ERS852392_00510
ERR1912976.2194909__1.2194909	39485__A0A174YYW2__benM
ERR1912976.2195022__1.2195022	820__A0A174F0C1__nreB
ERR1912976.2195023__1.2195023	821__I9R3W6__DXC16_12455
ERR1912976.2195038__1.2195038	214856__A0A174ZLY7__ERS852447_02456
ERR1912976.2195140__1.2195140	1776045__A0A0U5J7K7__BN3456_00132
ERR1912976.2195405__1.2195405	28116__D7K7K3__SAMN05192581_103348
ERR1912976.2195429__1.2195429	357276__I8VQA2__HMPREF1065_04183
ERR1912976.2195532__1.2195532	301301__G2SZJ7__RHOM_00620
ERR1912976.2195538__1.2195538	821__A0A395VIK7__BVU_1225
ERR1912976.2195590__1.2195590	33038__A0A2N5NQ00__HMPREF1201_01708
ERR1912976.2195705__1.2195705	33038__A0A2N5NYI5__C5Y99_09140
ERR1912976.2195772__1.2195772	28052__A0A174GAR2__mcp4_3
ERR1912976.2195813__1.2195813	39496__A5Z5I2__EUBVEN_00963
ERR1912976.2196143__1.2196143	1263000__R5EPT1__BN466_00731
ERR1912976.2196367__1.2196367	853__A0A3E2U7E6__ERS852582_01640
ERR1912976.2196408__1.2196408	329854__R5MMK9__DXK01_11815
ERR1912976.2196471__1.2196471	1660__E6KUH6__HMPREF0970_00950
ERR1912976.2196693__1.2196693	329854__R7E733__DXD57_00120
ERR1912976.2196853__1.2196853	357276__B6W1J2__BACDOR_03380
ERR1912976.2196863__1.2196863	39485__A0A174ZQT9__EUBELI_20278
ERR1912976.2196869__1.2196869	823__A0A355XLS2__ERS852380_02644
ERR1912976.2196876__1.2196876	28052__R7NB38__ERS852499_00438
ERR1912976.2197012__1.2197012	360807__C0FSM3__ROSEINA2194_01739
ERR1912976.2197000__1.2197000	649756__L1PU84__ERS852571_01295
ERR1912976.2197213__1.2197213	329854__A0A3E4IQD7__BACINT_01717
ERR1912976.2197309__1.2197309	33038__A0A2N5PXI0__C5Y99_10810
ERR1912976.2197328__1.2197328	338188__A0A174ETX3__ERS852397_01955
ERR1912976.2197342__1.2197342	820__R9I324__HMPREF2141_02414
ERR1912976.2197651__1.2197651	165179__A0A229I3Z6__PREVCOP_03666
ERR1912976.2197965__1.2197965	329854__R5M4V3__DXK01_22225
ERR1912976.2198242__1.2198242	29361__B6FQ82__CLONEX_02301
ERR1912976.2198437__1.2198437	33038__A7B1B0__HMPREF1201_01657
ERR1912976.2198447__1.2198447	28117__B0MYW7__ALIPUT_02336
ERR1912976.2198690__1.2198690	487174__K0X3H8__HMPREF9448_02822
ERR1912976.2198755__1.2198755	328814__GCA_004558275.1_01743
ERR1912976.2198838__1.2198838	165179__A0A3E5AHY4__CFT61_07675
ERR1912976.2198906__1.2198906	246787__A0A3D6AS39__ina
ERR1912976.2198926__1.2198926	821__A0A396F598__CUU_3259
ERR1912976.2199079__1.2199079	371601__D4WBK5__BN891_3970
ERR1912976.2199224__1.2199224	165179__A0A3E5EAM5__DXC61_07785
ERR1912976.2199444__1.2199444	33038__A7B8H2__CDL21_04845
ERR1912976.2199527__1.2199527	360807__C0FZM4__RIL183_06871
ERR1912976.2199578__1.2199578	1263000__R5ENB9__BN466_00780
ERR1912976.2199813__1.2199813	821__E5UPR6__SAMN04487923_101768
ERR1912976.2199966__1.2199966	165179__D1PGU8__PREVCOP_06463
ERR1912976.2200071__1.2200071	820__A0A3E4QZJ7__C801_01798
ERR1912976.2200083__1.2200083	33038__A0A2N5PU17__C5Y99_11950
ERR1912976.2200108__1.2200108	501571__R8VUC1__B5F15_02725
ERR1912976.2200129__1.2200129	39492__D4JRV7__EUBSIR_01513
ERR1912976.2200176__1.2200176	1262700__R5XLR7__BN695_01670
ERR1912976.2200186__1.2200186	820__A0A173YYG4__evgS_3
ERR1912976.2200572__1.2200572	394340__glnA_1
ERR1912976.2200651__1.2200651	39492__D4JV48__ERS852540_00852
ERR1912976.2200856__1.2200856	28117__B0MTY2__BHV66_06485
ERR1912976.2200873__1.2200873	823__A6L9W2__DXB14_07905
ERR1912976.2200879__1.2200879	242750__D1PVH0__HMPREF0645_0955
ERR1912976.2201001__1.2201001	33038__A0A396G851__tig
ERR1912976.2201002__1.2201002	39496__A5ZAD6__EUBVEN_02683
ERR1912976.2201007__1.2201007	360807__C0FXX7__ERS852392_02700
ERR1912976.2201388__1.2201388	360807__C0FRV5__ROSEINA2194_01466
ERR1912976.2201412__1.2201412	823__A0A173TL14__M095_0764
ERR1912976.2201448__1.2201448	1262992__R5D2Z2__BN795_00316
ERR1912976.2201449__1.2201449	649756__E5VJ94__CL2_21810
ERR1912976.2201460__1.2201460	562__P0ABQ5__COD41_16240
ERR1912976.2201642__1.2201642	28052__A0A174N8X0__ERS852499_02136
ERR1912976.2201757__1.2201757	165179__D1PHC0__PREVCOP_06640
ERR1912976.2201791__1.2201791	544644__GCA_001915615.1_01911
ERR1912976.2201950__1.2201950	821__A0A0P0M2J4__DXD46_10295
ERR1912976.2201990__1.2201990	1262988__R7N397__BN816_01278
ERR1912976.2202074__1.2202074	239935__A0A2N8IUW6__Amuc_1525
ERR1912976.2202385__1.2202385	28052__A0A174KNE1__ptsI_2
ERR1912976.2202451__1.2202451	33038__A0A2N5NTT9__ERS852409_01418
ERR1912976.2202469__1.2202469	823__D0TDY6__DHP27_09090
ERR1912976.2202545__1.2202545	1160721__W0U3Z9__RBI_I00543
ERR1912976.2202564__1.2202564	33038__R5UFK6__CDL26_05445
ERR1912976.2202733__1.2202733	821__A0A0P0LKG6__HMPREF1058_02188
ERR1912976.2202812__1.2202812	39488__A0A173T8Z7__hemZ_2
ERR1912976.2202840__1.2202840	1547__H1AK39__DW242_06805
ERR1912976.2202962__1.2202962	301301__G2T1C2__RHOM_06165
ERR1912976.2203049__1.2203049	33038__F7JUE7__CDL26_12120
ERR1912976.2203142__1.2203142	1262921__R5M2J9__BN473_00593
ERR1912976.2203202__1.2203202	1262988__R7N096__BN816_01535
ERR1912976.2203218__1.2203218	239935__A0A2N8I9P4__CXT85_05050
ERR1912976.2203411__1.2203411	39485__A0A1Q6PH92__cbbX
ERR1912976.2203425__1.2203425	301301__A0A395V3C0__mcpC_6
ERR1912976.2203681__1.2203681	29361__B6FQ81__CLONEX_02300
ERR1912976.2203689__1.2203689	487174__K0WX10__DIT83_10030
ERR1912976.2203693__1.2203693	33038__A0A2N5PB54__CDL25_13710
ERR1912976.2203712__1.2203712	39485__A0A174ZA72__glgB_1
ERR1912976.2203799__1.2203799	29361__B6FTH3__CLONEX_03450
ERR1912976.2203823__1.2203823	329854__B3CEI8__DXD57_08440
ERR1912976.2203875__1.2203875	33038__A0A2N5PRF0__CDL25_01605
ERR1912976.2203909__1.2203909	1263000__R5EM82__BN466_00016
ERR1912976.2204051__1.2204051	821__E5UY21__C800_02204
ERR1912976.2204061__1.2204061	33038__A7B256__CDL19_05130
ERR1912976.2204108__1.2204108	1263000__R5EXT3__BN466_02213
